TransactionID,AccountID,TransactionAmount,TransactionDate,Location,Channel
TX002305,AC00494,1142.76,2023-03-15 17:10:12,Houston,Online
TX002306,AC00202,5.66,2023-12-04 18:43:37,Fresno,Branch
TX002307,AC00489,209.09,2023-11-07 18:44:46,Virginia Beach,ATM
TX002308,AC00378,521.81,2023-11-16 17:26:37,Virginia Beach,ATM
TX002309,AC00255,588.36,2023-01-09 16:08:44,Charlotte,Online
TX002310,AC00331,146.67,2023-10-31 16:05:00,Albuquerque,Online
TX002311,AC00243,176.52,2023-03-14 17:06:18,San Diego,Online
TX002312,AC00066,57.34,2023-10-23 16:03:49,Atlanta,Online
TX002313,AC00166,294.77,2023-10-10 17:16:59,Philadelphia,Online
TX002314,AC00288,881.32,2023-08-31 17:29:03,El Paso,Online
TX002315,AC00005,162.59,2023-02-22 16:18:32,Indianapolis,Branch
TX002316,AC00191,56.15,2023-12-28 18:53:29,Nashville,Branch
TX002317,AC00443,524.55,2023-09-19 16:32:00,El Paso,ATM
TX002318,AC00096,535.4,2023-05-12 18:38:11,San Diego,Branch
TX002319,AC00225,56.84,2023-08-14 17:29:30,Raleigh,ATM
TX002320,AC00042,135.94,2023-01-18 16:48:32,Houston,Branch
TX002321,AC00460,47.1,2023-07-03 17:26:49,Washington,Branch
TX002322,AC00378,124.05,2023-10-25 16:50:02,Albuquerque,Branch
TX002323,AC00322,802.89,2023-08-28 18:32:00,Chicago,ATM
TX002324,AC00328,193.16,2023-04-06 16:41:31,Charlotte,ATM
TX002325,AC00337,541.52,2023-06-28 17:47:15,Indianapolis,Branch
TX002326,AC00003,20.17,2023-01-02 16:45:05,San Antonio,ATM
TX002327,AC00146,35.98,2023-08-17 16:14:47,Nashville,Branch
TX002328,AC00004,273.24,2023-12-12 16:56:18,Fresno,Branch
TX002329,AC00386,663.45,2023-12-12 17:20:46,Albuquerque,ATM
TX002330,AC00187,343.86,2023-02-13 16:44:51,Charlotte,Branch
TX002331,AC00415,69.38,2023-01-11 16:09:36,Detroit,Branch
TX002332,AC00315,75.43,2023-08-14 16:01:57,Fresno,ATM
TX002333,AC00297,414.64,2023-04-03 16:27:24,Mesa,Branch
TX002334,AC00304,86.79,2023-01-23 16:31:30,Fort Worth,Branch
TX002335,AC00016,1105.88,2023-03-06 17:37:32,Omaha,ATM
TX002336,AC00048,14.1,2023-12-25 17:13:46,Louisville,Branch
TX002337,AC00485,63.33,2023-12-26 17:10:01,Louisville,Branch
TX002338,AC00064,606.27,2023-06-22 17:05:42,Louisville,Branch
TX002339,AC00081,4.47,2023-08-14 16:20:49,Baltimore,Branch
TX002340,AC00228,289.01,2023-08-28 16:41:21,Miami,Online
TX002341,AC00204,338.69,2023-10-23 18:46:51,Virginia Beach,Branch
TX002342,AC00144,97.73,2023-05-29 17:55:23,Sacramento,Branch
TX002343,AC00420,1021.16,2023-10-16 17:32:16,Albuquerque,ATM
TX002344,AC00448,27.61,2023-03-10 16:28:07,Fort Worth,ATM
TX002345,AC00363,284.17,2023-05-24 16:02:39,Memphis,ATM
TX002346,AC00396,76.21,2023-01-10 16:41:42,Los Angeles,Branch
TX002347,AC00456,334.79,2023-11-20 17:51:05,Denver,Branch
TX002348,AC00363,584.51,2023-08-25 17:47:07,Denver,ATM
TX002349,AC00326,432.18,2023-05-19 16:31:11,Las Vegas,Branch
TX002350,AC00500,134.55,2023-10-09 16:44:50,San Jose,Online
TX002351,AC00076,61.66,2023-02-10 16:34:00,Sacramento,ATM
TX002352,AC00063,12.35,2023-02-06 18:39:50,Fresno,Branch
TX002353,AC00376,213.25,2023-02-23 17:30:07,San Francisco,Branch
TX002354,AC00392,34.93,2023-10-16 16:11:52,Columbus,Branch
TX002355,AC00282,959.48,2023-01-10 16:28:02,Miami,Branch
TX002356,AC00238,335.68,2023-11-06 17:20:40,Tucson,Online
TX002357,AC00130,423.96,2023-01-30 18:50:14,San Diego,ATM
TX002358,AC00194,361.38,2023-03-02 17:02:57,Milwaukee,Online
TX002359,AC00132,220.82,2023-12-29 16:30:53,Louisville,Branch
TX002360,AC00071,717.36,2023-01-02 17:00:33,San Diego,Online
TX002361,AC00457,406.12,2023-08-03 17:32:39,Houston,ATM
TX002362,AC00153,427.83,2023-05-10 17:02:51,Phoenix,ATM
TX002363,AC00003,416.62,2023-03-06 17:26:59,Baltimore,Online
TX002364,AC00327,21.9,2023-04-10 17:04:28,Phoenix,ATM
TX002365,AC00362,717.74,2023-12-08 16:51:28,Sacramento,Online
TX002366,AC00195,393.68,2023-09-18 16:40:55,San Diego,ATM
TX002367,AC00010,281.91,2023-01-12 17:10:03,Denver,Branch
TX002368,AC00032,239.85,2023-01-26 16:17:52,Tucson,ATM
TX002369,AC00202,237.84,2023-09-22 17:40:23,Nashville,Branch
TX002370,AC00262,459.29,2023-01-26 18:07:00,Kansas City,Online
TX002371,AC00158,196.49,2023-12-22 17:31:59,Oklahoma City,Branch
TX002372,AC00465,21.23,2023-09-11 16:35:15,Virginia Beach,ATM
TX002373,AC00260,95.23,2023-10-16 18:47:17,Denver,Online
TX002374,AC00130,344.87,2023-08-28 17:59:32,Houston,Branch
TX002375,AC00500,129.62,2023-07-06 16:47:00,San Jose,ATM
TX002376,AC00384,16.53,2023-07-24 17:07:27,Houston,ATM
TX002377,AC00027,277.02,2023-11-13 16:16:48,Denver,ATM
TX002378,AC00176,13.02,2023-06-14 16:24:08,Charlotte,Branch
TX002379,AC00150,199.02,2023-01-30 17:36:54,Memphis,ATM
TX002380,AC00443,684.5,2023-07-31 18:52:14,Fort Worth,Branch
TX002381,AC00098,1173.74,2023-09-25 16:44:52,Virginia Beach,Online
TX002382,AC00452,45.92,2023-06-19 17:25:35,Nashville,ATM
TX002383,AC00119,761.73,2023-09-11 17:15:04,Columbus,ATM
TX002384,AC00342,331.38,2023-05-30 17:13:38,Miami,ATM
TX002385,AC00190,602.8,2023-03-20 17:25:15,Baltimore,Branch
TX002386,AC00075,64.12,2023-08-10 17:12:55,Indianapolis,Branch
TX002387,AC00450,57.38,2023-02-13 18:27:34,Kansas City,Online
TX002388,AC00300,94.64,2023-05-15 18:30:55,New York,ATM
TX002389,AC00183,155.56,2023-04-24 16:07:53,Austin,Branch
TX002390,AC00079,301.39,2023-07-04 16:21:12,Denver,Online
TX002391,AC00004,136.31,2023-10-30 16:38:14,Nashville,Online
TX002392,AC00063,4.39,2023-06-12 16:03:42,Philadelphia,ATM
TX002393,AC00345,429.25,2023-06-12 16:26:36,Seattle,Online
TX002394,AC00177,138.54,2023-01-03 17:56:37,Austin,Branch
TX002395,AC00165,33.03,2023-08-10 16:58:10,Washington,Branch
TX002396,AC00097,76.39,2023-02-27 16:28:23,Sacramento,Online
TX002397,AC00241,25.32,2023-03-07 17:49:13,Oklahoma City,ATM
TX002398,AC00308,330.91,2023-03-06 17:25:20,Kansas City,ATM
TX002399,AC00308,153.55,2023-11-08 17:53:52,Denver,Online
TX002400,AC00088,217.61,2023-02-28 17:34:08,Omaha,Online
TX002401,AC00370,131.69,2023-10-16 16:22:32,Denver,Branch
TX002402,AC00073,953.17,2023-10-12 17:39:08,Raleigh,Online
TX002403,AC00452,68.49,2023-10-25 17:37:30,Nashville,Online
TX002404,AC00111,1493.0,2023-06-07 17:05:41,Colorado Springs,ATM
TX002405,AC00150,470.62,2023-02-27 17:52:43,Tucson,Branch
TX002406,AC00103,385.35,2023-10-03 17:14:49,Miami,Branch
TX002407,AC00176,74.72,2023-07-25 18:58:19,Phoenix,Online
TX002408,AC00194,352.03,2023-06-08 16:49:20,Phoenix,Online
TX002409,AC00225,275.87,2023-08-28 18:27:59,Seattle,ATM
TX002410,AC00267,90.94,2023-11-24 17:55:11,Colorado Springs,ATM
TX002411,AC00129,206.25,2023-10-03 16:22:49,Baltimore,ATM
TX002412,AC00362,116.76,2023-01-16 16:55:13,Philadelphia,ATM
TX002413,AC00155,91.5,2023-03-27 16:26:42,Omaha,ATM
TX002414,AC00019,489.31,2023-04-03 16:34:10,Louisville,Branch
TX002415,AC00028,1664.33,2023-09-25 17:11:19,San Antonio,Branch
TX002416,AC00459,414.49,2023-02-13 16:03:33,Phoenix,Online
TX002417,AC00069,315.13,2023-12-05 16:04:34,Omaha,Branch
TX002418,AC00046,28.38,2023-10-03 16:39:18,Tucson,Branch
TX002419,AC00067,456.05,2023-03-17 17:03:03,Detroit,Branch
TX002420,AC00257,277.22,2023-08-17 17:10:25,Kansas City,Branch
TX002421,AC00215,54.84,2023-05-08 16:48:31,Kansas City,Online
TX002422,AC00152,29.92,2024-01-01 16:25:13,Denver,Online
TX002423,AC00306,133.06,2023-02-03 17:00:39,Las Vegas,Online
TX002424,AC00340,332.06,2023-06-21 16:38:54,Seattle,ATM
TX002425,AC00116,14.34,2023-10-17 17:51:19,Memphis,Online
TX002426,AC00306,468.32,2023-06-08 16:20:29,Fresno,Online
TX002427,AC00032,582.17,2023-12-07 16:02:47,Tucson,Branch
TX002428,AC00374,245.62,2023-12-15 17:01:58,San Antonio,Branch
TX002429,AC00303,981.9,2023-11-28 16:17:46,Baltimore,Online
TX002430,AC00464,83.6,2023-12-29 18:29:23,San Jose,ATM
TX002431,AC00245,331.22,2023-05-25 16:27:17,Oklahoma City,Branch
TX002432,AC00373,57.49,2023-11-16 18:09:35,Detroit,Online
TX002433,AC00386,85.58,2023-11-23 17:17:59,Fort Worth,ATM
TX002434,AC00078,157.56,2023-04-11 17:06:47,Indianapolis,Branch
TX002435,AC00424,230.3,2023-02-24 16:57:24,Colorado Springs,Online
TX002436,AC00033,305.92,2023-12-06 16:42:18,El Paso,ATM
TX002437,AC00046,942.7,2023-11-06 16:24:45,Boston,Online
TX002438,AC00298,116.33,2023-02-17 16:37:06,Fresno,Branch
TX002439,AC00432,537.71,2023-04-04 16:07:04,Mesa,Online
TX002440,AC00439,538.17,2023-09-26 17:27:17,Washington,Branch
TX002441,AC00407,219.44,2023-07-20 18:13:07,Washington,Online
TX002442,AC00004,61.62,2023-10-09 16:01:25,Miami,Online
TX002443,AC00079,58.77,2023-07-13 16:35:37,Memphis,Online
TX002444,AC00356,538.13,2023-09-07 17:44:26,Charlotte,ATM
TX002445,AC00269,177.05,2023-08-29 16:22:40,Philadelphia,Branch
TX002446,AC00439,403.01,2023-09-04 17:32:35,Washington,Online
TX002447,AC00014,719.76,2023-03-30 17:50:23,San Francisco,Branch
TX002448,AC00140,163.22,2023-04-06 18:06:12,Miami,Online
TX002449,AC00460,242.85,2023-10-23 16:19:39,San Antonio,Online
TX002450,AC00494,291.22,2023-11-03 16:45:25,Baltimore,Online
TX002451,AC00325,56.52,2023-12-04 16:08:59,Omaha,ATM
TX002452,AC00150,195.8,2023-02-28 17:37:48,Raleigh,Online
TX002453,AC00242,66.76,2023-04-24 18:29:26,Austin,Branch
TX002454,AC00222,190.9,2023-10-09 16:17:07,Jacksonville,Online
TX002455,AC00170,106.99,2023-11-24 17:00:27,Omaha,Branch
TX002456,AC00043,655.81,2023-05-05 16:52:44,Omaha,ATM
TX002457,AC00487,107.1,2023-06-16 16:41:13,Philadelphia,Online
TX002458,AC00315,79.92,2023-02-06 17:32:11,Miami,ATM
TX002459,AC00312,430.83,2023-08-14 16:09:21,Los Angeles,Branch
TX002460,AC00483,235.34,2023-10-16 16:13:57,Washington,Branch
TX002461,AC00430,86.35,2023-09-04 17:17:40,Indianapolis,Branch
TX002462,AC00320,337.99,2023-03-02 16:41:57,Colorado Springs,ATM
TX002463,AC00464,577.13,2023-09-27 16:50:01,San Jose,Branch
TX002464,AC00436,213.33,2023-08-28 16:41:57,Omaha,ATM
TX002465,AC00279,54.52,2023-03-02 17:32:19,Indianapolis,Branch
TX002466,AC00436,100.13,2023-12-11 16:40:52,Denver,Branch
TX002467,AC00251,883.92,2023-11-03 16:08:00,Tucson,Online
TX002468,AC00412,69.8,2023-05-02 16:01:04,New York,Branch
TX002469,AC00284,768.94,2023-10-11 17:36:16,Indianapolis,Branch
TX002470,AC00054,179.62,2023-11-15 16:00:38,Tucson,Online
TX002471,AC00128,425.91,2023-03-24 16:34:27,Jacksonville,ATM
TX002472,AC00236,263.34,2023-03-08 17:43:41,Denver,ATM
TX002473,AC00275,113.03,2023-03-15 17:53:09,Tucson,Online
TX002474,AC00122,11.02,2023-07-31 17:49:23,Austin,Online
TX002475,AC00302,865.17,2023-12-07 17:13:16,Houston,Branch
TX002476,AC00058,152.0,2023-12-18 18:11:24,Albuquerque,ATM
TX002477,AC00058,270.39,2023-06-12 17:30:53,Jacksonville,ATM
TX002478,AC00042,246.41,2023-05-26 17:10:40,Detroit,ATM
TX002479,AC00276,336.84,2023-03-07 17:24:45,Washington,ATM
TX002480,AC00275,261.45,2023-10-27 17:02:06,Oklahoma City,Online
TX002481,AC00070,99.98,2023-03-30 16:52:05,Washington,Online
TX002482,AC00317,400.69,2023-04-03 16:19:59,Las Vegas,Online
TX002483,AC00347,411.47,2023-12-25 16:25:42,Fort Worth,ATM
TX002484,AC00179,204.63,2023-06-21 17:48:16,Las Vegas,Online
TX002485,AC00172,421.56,2023-07-18 17:56:55,San Jose,Online
TX002486,AC00051,193.38,2023-07-20 16:05:11,Memphis,ATM
TX002487,AC00202,377.04,2023-03-16 16:52:04,Chicago,ATM
TX002488,AC00125,54.1,2023-05-19 17:47:41,Boston,Branch
TX002489,AC00311,18.1,2023-04-14 16:33:13,Louisville,ATM
TX002490,AC00116,408.62,2023-05-22 17:41:48,Fort Worth,Online
TX002491,AC00265,162.1,2023-12-04 16:14:07,Baltimore,Branch
TX002492,AC00493,165.31,2023-04-03 16:05:30,Boston,ATM
TX002493,AC00057,267.48,2023-01-30 17:05:46,Albuquerque,ATM
TX002494,AC00279,856.9,2023-03-17 16:10:35,New York,Branch
TX002495,AC00322,433.9,2023-03-10 17:38:58,Albuquerque,Online
TX002496,AC00182,271.22,2023-04-03 16:07:53,Louisville,ATM
TX002497,AC00432,307.68,2023-01-18 17:21:27,Detroit,Online
TX002498,AC00030,348.17,2023-05-10 17:56:31,El Paso,ATM
TX002499,AC00407,43.1,2023-10-04 18:25:44,Denver,Branch
TX002500,AC00089,557.78,2023-05-30 16:55:04,Phoenix,Branch
TX002501,AC00375,325.6,2023-09-26 16:15:36,Dallas,ATM
TX002502,AC00216,235.83,2023-09-01 16:26:50,Memphis,Online
TX002503,AC00069,603.54,2023-04-21 16:22:38,Albuquerque,Online
TX002504,AC00427,270.25,2023-11-06 16:56:41,Tucson,ATM
TX002505,AC00047,123.38,2024-01-01 17:21:56,Sacramento,Online
TX002506,AC00377,577.12,2023-01-27 17:38:07,Virginia Beach,ATM
TX002507,AC00258,92.24,2023-04-13 17:45:33,Philadelphia,Branch
TX002508,AC00297,856.21,2023-04-26 17:09:36,Colorado Springs,Branch
TX002509,AC00322,251.54,2023-03-22 17:36:48,Tucson,Branch
TX002510,AC00095,28.63,2023-08-21 17:08:50,San Diego,Branch
TX002511,AC00118,185.97,2023-02-24 16:24:46,Denver,Online
TX002512,AC00009,243.08,2023-02-14 16:21:23,Jacksonville,Online
